Building ID	Market	Street Address	City	State	Postal Code	Latitude	Longitude	On Zayo Network Status	Net Classification	Type	Network Proximity	 Estimated Build Cost 
Bldg-138270	Denver	6595 S Dayton St	Englewood	CO	80111	39.597308	-104.876866	Build in Progress	Fiber Only	Office - Multi Tenant	474.12	 $33,735.40 
Bldg-138269	Denver	6535 S Dayton St	Englewood	CO	80111	39.5979909	-104.8768644	Build in Progress	Fiber Only	Office - Multi Tenant	225.36	 $22,541.20 
Bldg-137533	Denver	W Titan Rd & N Roxborough Park Rd	Littleton	CO	80125	39.507355	-105.05453	Not on Zayo Network	On-Net	Office - Multi Tenant	9508.61	 $297,658.30 
Bldg-137536	Atlanta	651 14th St NW	Atlanta	GA	30318	33.7862379	-84.4083133	Not on Zayo Network	Fiber Only	Local/State Government	23.02	 $10,690.60 
Bldg-137537	Atlanta	740 Bismark Rd NE	Atlanta	GA	30324	33.8113126	-84.3640214	Not on Zayo Network	On-Net	Office - Multi Tenant	208.8	 $16,264.00 
Bldg-138308	Dallas	5710 Lyndon B Johnson Fwy	Dallas	TX	75240	32.9249699	-96.8095274	On Zayo Network	Fiber Only	Office - Multi Tenant	751.24	 $30,781.00 
Bldg-138310	Dallas	5728 Lyndon B Johnson Fwy	Dallas	TX	75240	32.9250796	-96.8086658	On Zayo Network	Fiber Only	Office - Multi Tenant	484.8	 $41,088.00 
Bldg-138309	Dallas	5720 Lyndon B Johnson Fwy	Dallas	TX	75240	32.923507	-96.808716	On Zayo Network	Fiber Only	Office - Multi Tenant	846.21	 $33,155.25 
Bldg-138311	Dallas	3400 Carlisle St	Dallas	TX	75204	32.8066832	-96.8002786	On Zayo Network	Fiber Only	Office - Multi Tenant	651.56	 $28,289.00 
Bldg-138321	Atlanta	501 Pulliam St	Atlanta	GA	30312	33.7411267	-84.3925752	Build in Progress	Fiber Only	Office - Multi Tenant	3205.27	 $86,926.48 
Bldg-138322	Atlanta	1330 W Peachtree St NW	Atlanta	GA	30309	33.7909104	-84.387967	On Zayo Network	Fiber Only	Office - Multi Tenant	60.43	 $11,812.90 
Bldg-138323	Atlanta	1990 Lakeside Pkwy	Tucker	GA	30084	33.839651	-84.24015	On Zayo Network	Fiber Only	Office - Multi Tenant	260.74	 $17,822.20 
Bldg-138325	Denver	200 Colorado Blvd	Denver	CO	80206	39.720158	-104.940601	Not on Zayo Network	Fiber Only	Office - Multi Tenant	1840.15	 $67,604.50 
Bldg-138341	Denver	2000 S Colorado Blvd/Tower II	Denver	CO	80222	39.680388	-104.939888	On Zayo Network	Fiber Only	Office - Multi Tenant	193.64	 $21,113.80 
Bldg-138344	Denver	2000 S Colorado Blvd/Tower I	Denver	CO	80222	39.680247	-104.936756	On Zayo Network	Fiber Only	Office - Multi Tenant	192.79	 $21,075.55 
Bldg-138346	Atlanta	4401 Sarr Pkwy	Stone Mountain	GA	30083	33.8321864	-84.2090572	Not on Zayo Network	Type 2	Office - Multi Tenant	1660.28	 $49,846.72 
Bldg-137677	Dallas	6431 Longhorn Dr	Irving	TX	75063	32.8970767	-96.9829687	On Zayo Network	Fiber Only	Neutral Data Center	338.03	 $32,281.80 
Bldg-137688	Dallas	8550 Freeport Pkwy	Irving	TX	75063	32.9235799	-97.0151997	On Zayo Network	Fiber Only	Office - Multi Tenant	785.68	 $31,642.00 
Bldg-138401	Atlanta	Old Milton Pkwy & Morris Rd	Alpharetta	GA	30005	34.068711	-84.26769	On Zayo Network	Fiber Only	Splice Point	1847.63	 $54,343.12 
Bldg-138402	Denver	Parker Rd and East Hampden	Aurora	CO	80016	39.6526773	-104.831882	Not on Zayo Network	Fiber Only	Splice Point	24.69	 $13,511.05 
Bldg-138407	Denver	4800 Tabor St	Wheat Ridge	CO	80033	39.785664	-105.129975	On Zayo Network	On-Net	Office - Single Tenant	959.5	 $41,185.00 
Bldg-137696	Dallas	3300 Essex Dr	Richardson	TX	75082	33.0001811	-96.6616818	Not on Zayo Network	On-Net	Office - Single Tenant	1138.44	 $40,461.00 
Bldg-137711	Atlanta	3435 Martin Farm Rd	Suwanee	GA	30024	34.043481	-84.061013	Not on Zayo Network	On-Net	Office - Multi Tenant	2061.04	 $59,464.96 
Bldg-137742	Dallas	2700 W 15th St	Plano	TX	75075	33.019186	-96.746934	Not on Zayo Network	Fiber Only	Office - Single Tenant	3781.58	 $106,539.50 
Bldg-138422	Dallas	500 W 7th St	Fort Worth	TX	76102	32.7511557	-97.3329983	Not on Zayo Network	Fiber Only	Office - Multi Tenant	2.39	 $12,143.40 
Bldg-138434	Denver	2323 W Baker Ave	Englewood	CO	80110	39.672339	-105.014831	Not on Zayo Network	Fiber Only	High School	2849.45	 $97,883.50 
Bldg-138435	Atlanta	855 W Peachtree St NW	Atlanta	GA	30308	33.777897	-84.3867997	Not on Zayo Network	Fiber Only	Office - Multi Tenant	177.58	 $15,327.40 
Bldg-138474	Dallas	4901 Alpha Rd	Dallas	TX	75244	32.933831	-96.824684	Not on Zayo Network	On-Net	Office - Multi Tenant	205.4	 $24,324.00 
Bldg-138475	Dallas	4585 Simonton Rd	Dallas	TX	75244	32.9308781	-96.8307312	Not on Zayo Network	On-Net	Office - Multi Tenant	801.9	 $32,047.50 
Bldg-138667	Dallas	300 N Field St	Dallas	TX	75202	32.7817335	-96.8014545	Not on Zayo Network	Fiber Only	Office - Multi Tenant	294.95	 $29,697.00 
Bldg-138678	Denver	Huron St & Community Center Dr	Denver	CO	80234	39.899791	-104.996679	Not on Zayo Network	Fiber Only	Splice Point	64.52	 $15,303.40 
Bldg-138679	Denver	W 64th Ave & Lowell Blvd	Denver	CO	80221	39.8128306	-105.0346972	Not on Zayo Network	Fiber Only	Splice Point	36.06	 $14,022.70 
Bldg-138754	Dallas	Throckmorton St & W 7th St	Fort Worth	TX	76102	32.7518861	-97.3314667	On Zayo Network	Fiber Only	Splice Point	14.79	 $12,887.40 
Bldg-138755	Dallas	Viceroy Dr & N Stemmons Fwy	Dallas	TX	75247	32.831092	-96.874557	On Zayo Network	Fiber Only	Splice Point	47.67	 $14,860.20 
Bldg-138769	Denver	Liberty Blvd & Inverness ln S	Centennial	CO	80112	39.558032	-104.859509	Not on Zayo Network	Fiber Only	Splice Point	24.93	 $13,521.85 
Bldg-138770	Denver	S Meridian Blvd	Centennial	CO	80112	39.54105	-104.8555278	Not on Zayo Network	Fiber Only	Splice Point	743.44	 $34,703.20 
Bldg-138768	Denver	Aviator Way & S Peoria St	Centennial	CO	80112	39.55824	-104.839497	Not on Zayo Network	Fiber Only	Splice Point	47.66	 $14,544.70 
Bldg-138772	Atlanta	browns mill rd and empire blvd	Atlanta	GA	30354	33.656348	-84.3912369	On Zayo Network	Fiber Only	Splice Point	21.98	 $10,659.40 
Bldg-138816	Atlanta	1550 Boggs Rd	Duluth	GA	30096	33.95571	-84.094277	On Zayo Network	Fiber Only	Splice Point	1976.38	 $57,433.12 
Bldg-138828	Atlanta	Scott Blvd and N Decatur Rd	Decatur	GA	30033	33.7935165	-84.2900813	Build in Progress	Fiber Only	Splice Point	36.56	 $11,096.80 
Bldg-138829	Atlanta	Clairmont Rd & Starvine Way	Decatur	GA	30033	33.798342	-84.307164	On Zayo Network	Fiber Only	Splice Point	17.31	 $10,519.30 
Bldg-138831	Atlanta	N Church Ln & Log Cabin Dr SE	Smyrna	GA	30080	33.8397039	-84.4802957	On Zayo Network	Fiber Only	Splice Point	34.5	 $11,035.00 
Bldg-138830	Atlanta	Phipps Blvd and Longleaf Dr	Atlanta	GA	30342	33.855308	-84.3634178	On Zayo Network	Fiber Only	Splice Point	51.09	 $11,532.70 
Bldg-138824	Dallas	12400 Coit Rd	Dallas	TX	75251	32.9175473	-96.7687095	Not on Zayo Network	On-Net	Office - Multi Tenant	1393.15	 $46,828.75 
Bldg-138825	Atlanta	1349 Peachtree View NE	Atlanta	GA	30319	33.859204	-84.33458	Not on Zayo Network	On-Net	Office - Multi Tenant	6167.42	 $158,018.08 
Bldg-138921	Denver	2420 17th St	Denver	CO	80202	39.758447	-105.007549	On Zayo Network	Restricted	Office - Multi Tenant	144.38	 $18,897.10 
Bldg-138924	Denver	2580 S University Blvd	Denver	CO	80210	39.6697844	-104.9592265	Build in Progress	Fiber Only	Cell Site	3383.24	 $113,897.20 
Bldg-138931	Denver	300 E Hampden Ave	Englewood	CO	80113	39.6529181	-104.9837104	On Zayo Network	On-Net	Cell Site	776.78	 $35,703.40 
Bldg-138925	Denver	26100 E 88th Ave	Denver	CO	80249	39.8233179	-104.790228	On Zayo Network	On-Net	Cell Site	13254.44	 $410,033.20 
Bldg-138926	Denver	2700 W 17th Ave	Denver	CO	80204	39.742924	-105.018454	On Zayo Network	Restricted	Cell Site	370.79	 $29,085.55 
Bldg-138928	Denver	2950 W 38th Ave	Denver	CO	80211	39.7686418	-105.0244595	On Zayo Network	Restricted	Cell Site	491.39	 $34,512.55 
Bldg-138929	Denver	2983 W Evans Ave	Denver	CO	80219	39.6792629	-105.0241635	On Zayo Network	Restricted	Cell Site	207.01	 $21,715.45 
Bldg-139246	Denver	10008 Alkire	Broomfield	CO	80020	39.8786163	-105.1443383	On Zayo Network	Fiber Only	Cell Site	7985.22	 $251,956.60 
Bldg-139323	Denver	7743 W 92nd Ave	Broomfield	CO	80021	39.8645395	-105.0842317	On Zayo Network	Fiber Only	Cell Site	290.9	 $25,490.50 
Bldg-138932	Denver	3011 W 49th Ave	Denver	CO	80221	39.7859071	-105.0262017	On Zayo Network	Restricted	Cell Site	118.87	 $17,749.15 
Bldg-138984	Denver	5129 Yarrow St	Arvada	CO	80001	39.7891996	-105.0841469	On Zayo Network	Restricted	Cell Site	703.89	 $33,516.70 
Bldg-139017	Denver	7061 S University Blvd	Littleton	CO	80122	39.5892435	-104.96084	Build in Progress	Fiber Only	Cell Site	714.42	 $33,832.60 
Bldg-138940	Denver	3201 W Arizona Ave	Denver	CO	80219	39.6959329	-105.0286107	On Zayo Network	Restricted	High School	1021.35	 $43,040.50 
Bldg-138951	Denver	3801 Martin Luther King Blvd	Denver	CO	80205	39.7636035	-104.9414291	On Zayo Network	Restricted	Cell Site	491.05	 $34,497.25 
Bldg-138933	Denver	3051 S Rooney Rd	Morrison	CO	80465	39.663006	-105.1860253	On Zayo Network	Fiber Only	Cell Site	102.18	 $16,998.10 
Bldg-139032	Denver	760 N Ridge Rd	Castle Rock	CO	80104	39.3733387	-104.8253062	Build in Progress	On-Net	Cell Site	55857.92	 $1,688,137.60 
Bldg-138941	Denver	3250 S Platte River Dr	Englewood	CO	80110	39.65682	-105.0018452	On Zayo Network	Fiber Only	Cell Site	1059.78	 $44,193.40 
Bldg-138934	Denver	3015 Youngfield St	Golden	CO	80401	39.7587843	-105.1428567	On Zayo Network	Fiber Only	Cell Site	58.1	 $15,014.50 
Bldg-138936	Denver	3101 Marion St	Denver	CO	80205	39.7609471	-104.9723895	On Zayo Network	Restricted	Cell Site	401.9	 $30,485.50 
Bldg-138950	Denver	3782 Wolff St	Denver	CO	80212	39.7688969	-105.0486681	On Zayo Network	Restricted	Cell Site	1021.34	 $43,040.20 
Bldg-138942	Denver	333 S Allison Pkwy	Lakewood	CO	80226	39.710412	-105.0866377	On Zayo Network	Restricted	Cell Site	1509.98	 $57,699.40 
Bldg-138935	Denver	3100 S Sheridan Blvd	Denver	CO	80227	39.6541817	-105.0513417	Build in Progress	On-Net	Cell Site	4931.06	 $160,331.80 
Bldg-139257	Denver	12490 Buckley Rd	Brighton	CO	80603	39.9230946	-104.7893202	On Zayo Network	Restricted	Cell Site	192.33	 $21,054.85 
Bldg-138937	Denver	3131 Zuni St	Denver	CO	80211	39.7614874	-105.016411	On Zayo Network	Restricted	Cell Site	147.67	 $19,045.15 
Bldg-138943	Denver	3333 Quebec St	Denver	CO	80207	39.765057	-104.9040478	Build in Progress	Fiber Only	Cell Site	494.63	 $34,658.35 
Bldg-138938	Denver	3177 S Parker Rd	Aurora	CO	80014	39.6579929	-104.8484003	Build in Progress	On-Net	Cell Site	1328.12	 $52,243.60 
Bldg-138944	Denver	3410 E County Line Rd	Littleton	CO	80126	39.5648827	-105.0294699	On Zayo Network	Fiber Only	Cell Site	997.95	 $42,338.50 
Bldg-138939	Denver	31990 E Colfax Ave	Watkins	CO	80137	39.7410828	-104.6131787	On Zayo Network	Fiber Only	Cell Site	1050.62	 $43,918.60 
Bldg-138971	Denver	4680 State Hwy 86	Franktown	CO	80116	39.3889184	-104.7904209	Build in Progress	On-Net	Cell Site	48135.26	 $1,456,457.80 
Bldg-138945	Denver	3415 W Alameda Ave	Denver	CO	80219	39.7114653	-105.0317061	On Zayo Network	Restricted	Cell Site	721.98	 $34,059.40 
Bldg-139001	Denver	600 W Bayaud Ave	Denver	CO	80223	39.7132994	-104.9954876	On Zayo Network	Restricted	Cell Site	531.62	 $28,348.60 
Bldg-138946	Denver	34291 County Rd 13	Elizabeth	CO	80107	39.3652826	-104.607488	On Zayo Network	Fiber Only	Cell Site	71874.88	 $2,168,646.40 
Bldg-138947	Denver	345 W 62nd Ave	Denver	CO	80216	39.8101099	-104.9920683	On Zayo Network	Restricted	Office - Multi Tenant	341.08	 $27,748.60 
Bldg-138994	Denver	5701 S University Blvd	Greenwood Village	CO	80121	39.6149671	-104.9605347	On Zayo Network	Fiber Only	Cell Site	1945.73	 $70,771.90 
Bldg-138956	Denver	3995 E Dry Creek Rd	Centennial	CO	80111	39.5808365	-104.9421793	On Zayo Network	Fiber Only	Cell Site	63.38	 $15,252.10 
Bldg-139007	Denver	6358 E Evans Ave	Denver	CO	80222	39.6778478	-104.9145614	On Zayo Network	Restricted	Cell Site	182.84	 $20,627.80 
Bldg-138948	Denver	365 S Quebec St	Denver	CO	80247	39.7107564	-104.9039569	On Zayo Network	Restricted	Cell Site	137.65	 $18,594.25 
Bldg-138957	Denver	3996 Red Cedar Dr	Littleton	CO	80126	39.5256873	-104.9392374	On Zayo Network	Fiber Only	Cell Site	6164.16	 $197,324.80 
Bldg-138993	Denver	567 Flintwood Rd	Franktown	CO	80116	39.370016	-104.6797359	On Zayo Network	On-Net	Cell Site	59701.81	 $1,803,454.30 
Bldg-138949	Denver	37075 CR 13	Elizabeth	CO	80107	39.4058058	-104.614019	On Zayo Network	On-Net	Cell Site	59685.28	 $1,802,958.40 
Bldg-138952	Denver	3803 E 64th Ave	Commerce City	CO	80022	39.8131509	-104.9421172	On Zayo Network	Fiber Only	Cell Site	1479.86	 $56,795.80 
Bldg-138958	Denver	4043 S Interstate 25	Castle Rock	CO	80109	39.3024097	-104.8912822	Build in Progress	On-Net	Cell Site	98759.07	 $2,975,172.10 
Bldg-138953	Denver	381 S Broadway	Denver	CO	80209	39.7097222	-104.9881491	On Zayo Network	Restricted	Cell Site	1180.47	 $47,814.10 
Bldg-138959	Denver	4105 E Florida Ave	Denver	CO	80222	39.6899868	-104.9391601	On Zayo Network	Restricted	Cell Site	225.48	 $22,546.60 
Bldg-138954	Denver	3855 Lewiston St	Aurora	CO	80011	39.7713506	-104.800291	On Zayo Network	Fiber Only	Cell Site	888.22	 $39,046.60 
Bldg-138960	Denver	4306 S Wolff St	Denver	CO	80236	39.6381592	-105.0488087	Build in Progress	Fiber Only	Cell Site	6535.45	 $208,463.50 
Bldg-138955	Denver	3925 Steele St	Denver	CO	80205	39.7715088	-104.95023	On Zayo Network	Fiber Only	Cell Site	2102.6	 $75,478.00 
Bldg-139337	Denver	1100 Hwy 93	Golden	CO	80401	39.6977083	-105.2034626	On Zayo Network	Fiber Only	Cell Site	8193.07	 $258,192.10 
Bldg-138961	Denver	4313 Delaware St	Denver	CO	80216	39.7757848	-104.9928459	On Zayo Network	Restricted	Cell Site	2147.97	 $76,839.10 
Bldg-138962	Denver	4343 S Flanders St	Aurora	CO	80015	39.6369857	-104.7595693	On Zayo Network	Fiber Only	Cell Site	6612.99	 $210,789.70 
Bldg-138968	Denver	4595 Quebec St	Denver	CO	80216	39.7807321	-104.9042979	Build in Progress	Fiber Only	Cell Site	917.59	 $39,927.70 
Bldg-138978	Denver	4965 S Rio Grande St	Littleton	CO	80120	39.6264931	-105.0106004	On Zayo Network	Fiber Only	Cell Site	359.22	 $28,564.90 
Bldg-138963	Denver	4343 S Parker Rd	Aurora	CO	80015	39.6377561	-104.8298399	On Zayo Network	Restricted	Cell Site	200.8	 $21,436.00 
Bldg-138970	Denver	4600 E Asbury Cir	Denver	CO	80222	39.6799724	-104.9342588	On Zayo Network	Restricted	Cell Site	555.94	 $29,078.20 
Bldg-138964	Denver	4350 S Federal Blvd	Englewood	CO	80110	39.6368072	-105.0242496	On Zayo Network	Restricted	Cell Site	356.12	 $28,425.40 
Bldg-139069	Denver	16795 E 104th Ave	Commerce City	CO	80022	39.8833407	-104.7820087	On Zayo Network	Restricted	Cell Site	14751.43	 $454,942.90 
Bldg-138972	Denver	4740 N State Hwy 83	Franktown	CO	80116	39.429988	-104.7580637	Build in Progress	On-Net	Cell Site	32764.5	 $995,335.00 
Bldg-138996	Denver	5895A W 56th Ave	Arvada	CO	80002	39.7995803	-105.0612716	On Zayo Network	Restricted	Cell Site	2353.14	 $82,994.20 
Bldg-138965	Denver	4403 S Tamarac Pkwy	Denver	CO	80237	39.6371302	-104.8951605	On Zayo Network	Restricted	Cell Site	1468.64	 $56,459.20 
Bldg-138969	Denver	4595 E 46th Ave	Denver	CO	80216	39.7810907	-104.934202	Build in Progress	Fiber Only	Cell Site	449.55	 $32,629.75 
Bldg-138973	Denver	4800 Himalaya Rd	Denver	CO	80249	39.7830676	-104.754572	On Zayo Network	Fiber Only	Cell Site	7575.1	 $239,653.00 
Bldg-139011	Denver	6793 W Canyon Ave	Denver	CO	80227	39.5770756	-105.0719752	Build in Progress	On-Net	Cell Site	1369.27	 $53,478.10 
Bldg-138966	Denver	4525 N US Hwy 85	Castle Rock	CO	80104	39.4285743	-104.9133946	On Zayo Network	On-Net	Cell Site	33751.66	 $1,024,949.80 
Bldg-139055	Denver	945 S Kipling Pkwy	Denver	CO	80226	39.698286	-105.111696	On Zayo Network	Restricted	Cell Site	264.3	 $24,293.50 
Bldg-139066	Denver	1 Manor House Rd	Littleton	CO	80127	39.5899221	-105.1693525	On Zayo Network	Fiber Only	Cell Site	11006.3	 $342,589.00 
Bldg-138974	Denver	4898 S Dudley St	Littleton	CO	80123	39.6276642	-105.0944243	Build in Progress	On-Net	Cell Site	1119.16	 $45,974.80 
Bldg-139024	Denver	7283 E Dry Creek Rd	Englewood	CO	80112	39.58101	-104.9049188	Build in Progress	Fiber Only	Cell Site	188.84	 $20,897.80 
Bldg-138967	Denver	4560 Wynkoop St	Denver	CO	80216	39.7785428	-104.9688844	On Zayo Network	Restricted	Cell Site	167.26	 $19,926.70 
Bldg-139013	Denver	6th Parkway Access Rd	Aurora	CO	80018	39.723287	-104.7210382	On Zayo Network	Fiber Only	Cell Site	822.62	 $37,078.60 
Bldg-139019	Denver	711 E County Line Rd	Littleton	CO	80122	39.566382	-104.9821225	On Zayo Network	Fiber Only	Cell Site	156.65	 $19,449.25 
Bldg-138975	Denver	4900 S Gun Club Rd	Aurora	CO	80019	39.6283587	-104.7210716	Build in Progress	Fiber Only	Cell Site	16933.82	 $520,414.60 
Bldg-138976	Denver	4950 S Kipling Pkwy	Littleton	CO	80127	39.626132	-105.1087395	On Zayo Network	Fiber Only	Cell Site	742.8	 $34,684.00 
Bldg-138983	Denver	5050 S Broadway	Englewood	CO	80113	39.6248555	-104.9872267	On Zayo Network	Restricted	Cell Site	236.06	 $23,022.70 
Bldg-138977	Denver	4951 Kipling St	Wheat Ridge	CO	80033	39.7861923	-105.1118143	On Zayo Network	Restricted	Cell Site	573.2	 $29,596.00 
Bldg-138985	Denver	5151 W Colfax Ave	Denver	CO	80204	39.740994	-105.0529925	On Zayo Network	Restricted	Cell Site	902.07	 $39,462.10 
Bldg-138979	Denver	4989 N State Hwy 67	Sedalia	CO	80135	39.4240222	-104.9886675	On Zayo Network	On-Net	Cell Site	36801.7	 $1,116,451.00 
Bldg-138986	Denver	5255 W Warren Ave	Denver	CO	80227	39.6763011	-105.0541906	On Zayo Network	Restricted	Cell Site	3128.56	 $106,256.80 
Bldg-138988	Denver	543 Santa Fe Dr	Denver	CO	80204	39.7248025	-104.9992685	On Zayo Network	Restricted	Cell Site	990.29	 $42,108.70 
Bldg-138980	Denver	50 S Colorado Blvd	Denver	CO	80246	39.7150099	-104.9403777	On Zayo Network	Fiber Only	Cell Site	671.49	 $32,544.70 
Bldg-138989	Denver	5501 Peoria St	Denver	CO	80239	39.796964	-104.849502	On Zayo Network	Restricted	Cell Site	4185.16	 $137,954.80 
Bldg-138992	Denver	5600 E Belleview Ave	Englewood	CO	80111	39.6228623	-104.9213035	Build in Progress	Fiber Only	Cell Site	3003.81	 $102,514.30 
Bldg-138981	Denver	50300 Hwy 36	Bennett	CO	80102	39.740339	-104.400242	On Zayo Network	Fiber Only	Cell Site	20508.17	 $627,645.10 
Bldg-139037	Denver	7777 W Jewell Ave	Denver	CO	80232	39.6836831	-105.084378	On Zayo Network	Restricted	Cell Site	494.82	 $34,666.90 
Bldg-138990	Denver	5562 McArthur Ranch Rd	Littleton	CO	80124	39.5214562	-104.9235237	Build in Progress	On-Net	Cell Site	7872.24	 $248,567.20 
Bldg-138982	Denver	5045 Broadway	Denver	CO	80216	39.7881018	-104.9879408	On Zayo Network	Restricted	Cell Site	1444.81	 $55,744.30 
Bldg-139015	Denver	701 S University Blvd	Denver	CO	80209	39.7036476	-104.9597801	On Zayo Network	Restricted	Cell Site	451.4	 $32,713.00 
Bldg-139018	Denver	710 Kipling St	Denver	CO	80215	39.7275093	-105.1087687	On Zayo Network	Restricted	Cell Site	215.22	 $22,084.90 
Bldg-138991	Denver	5599 E Dry Creek Rd	Centennial	CO	80122	39.5807665	-104.9232332	Build in Progress	Fiber Only	Cell Site	62.14	 $15,196.30 
Bldg-139040	Denver	8221 W Ken Caryl Ave	Littleton	CO	80128	39.5832015	-105.0897835	Not on Zayo Network	On-Net	Cell Site	890.31	 $39,109.30 
Bldg-138995	Denver	5775 DTC Blvd	Greenwood Village	CO	80111	39.6113533	-104.8870369	On Zayo Network	Restricted	Cell Site	545.32	 $28,759.60 
Bldg-138997	Denver	5895 W 6th Ave	Denver	CO	80214	39.726908	-105.0614835	On Zayo Network	Restricted	Cell Site	1558.2	 $59,146.00 
Bldg-139004	Denver	616 Peoria St	Aurora	CO	80011	39.7262876	-104.8459396	On Zayo Network	Restricted	Cell Site	3570.72	 $119,521.60 
Bldg-139008	Denver	660 Bannock St	Denver	CO	80204	39.7271061	-104.9898412	On Zayo Network	Restricted	Cell Site	1061.35	 $44,240.50 
Bldg-138998	Denver	5950 S Platte Canyon Rd	Littleton	CO	80123	39.6088415	-105.0368793	On Zayo Network	Fiber Only	Cell Site	365.15	 $28,831.75 
Bldg-139030	Denver	7406 Yorkshire Dr	Castle Rock	CO	80108	39.4695916	-104.8864928	Build in Progress	On-Net	Cell Site	20801.79	 $636,453.70 
Bldg-139005	Denver	6205 S Main St	Aurora	CO	80016	39.604225	-104.709394	Build in Progress	Fiber Only	Cell Site	23069.92	 $704,497.60 
Bldg-139027	Denver	7310 W Colfax Ave	Denver	CO	80214	39.7398785	-105.0794236	On Zayo Network	Restricted	Cell Site	112.24	 $17,450.80 
Bldg-138999	Denver	5955 E 10th Ave	Denver	CO	80220	39.7318803	-104.9190028	On Zayo Network	Restricted	Cell Site	1770.2	 $65,506.00 
Bldg-139006	Denver	6302 E Hampden Ave	Denver	CO	80222	39.6512164	-104.9168232	On Zayo Network	Restricted	Cell Site	55.01	 $14,875.45 
Bldg-139000	Denver	5960 S Eaton Ln	Littleton	CO	80123	39.6088487	-105.0578396	Build in Progress	Fiber Only	Cell Site	316.66	 $26,649.70 
Bldg-139031	Denver	7480 Washington St	Denver	CO	80229	39.8324444	-104.9757474	On Zayo Network	Restricted	Cell Site	631.8	 $31,354.00 
Bldg-139034	Denver	7680 Pena Blvd	Denver	CO	80249	39.5011	-104.4616	Not on Zayo Network	On-Net	Cell Site	76940.55	 $2,320,616.50 
Bldg-139009	Denver	6625 S Santa Fe Dr	Littleton	CO	80120	39.5966281	-105.0218722	On Zayo Network	Fiber Only	Cell Site	142.96	 $18,833.20 
Bldg-139002	Denver	6000 S Fraser St	Aurora	CO	80016	39.6085367	-104.8102691	On Zayo Network	Fiber Only	Cell Site	106.96	 $17,213.20 
Bldg-139010	Denver	6760 S Pierce St	Littleton	CO	80128	39.5932956	-105.0724044	On Zayo Network	Fiber Only	Cell Site	150.16	 $19,157.20 
Bldg-139003	Denver	6000 Victory Way	Commerce City	CO	80022	39.8066381	-104.890836	On Zayo Network	Fiber Only	Cell Site	7677.11	 $242,713.30 
Bldg-139012	Denver	6800 S Dawson Cir	Englewood	CO	80112	39.5929273	-104.8159851	On Zayo Network	Restricted	Cell Site	287.51	 $25,337.95 
Bldg-139014	Denver	7000 S Broadway	Littleton	CO	80122	39.590473	-104.9876341	On Zayo Network	Fiber Only	Cell Site	1717.94	 $63,938.20 
Bldg-139269	Denver	16901 W 4th Ave	Golden	CO	80401	39.7157598	-105.1905471	On Zayo Network	Fiber Only	Cell Site	328.47	 $27,181.15 
