Opportunity ID,Account ID,StageName,IsClosed,IsWon,CreatedDate,Term in Months,Service,Opportunity Type,Product Group,Building ID,Market,Street Address,City,State,Postal Code,Network Proximity,On Zayo Network Status,Latitude,Longtitude,Industry,MRR,CPQ
Opp-002603,Acct-001288,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-199555,Atlanta,680 W Peachtree St NE,Atlanta,GA,30308,93.39,"Not on Zayo Network
",33.773192,-84.3876473,Research & Education,0,0
Opp-002603,Acct-001288,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-449209,Atlanta,4449 Northside Dr NW,Atlanta,GA,30327,,"Not on Zayo Network
",33.8772848,-84.4098806,Research & Education,0,0
Opp-002603,Acct-001288,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-507216,Atlanta,2855 Briarcliff Rd NE,Atlanta,GA,30329,261.3,"Not on Zayo Network
",33.8328217,-84.3202457,Research & Education,0,0
Opp-002603,Acct-001288,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511593,Atlanta,11320 Woodstock Rd,Roswell,GA,30075,,"Not on Zayo Network
",34.055397,-84.383202,Research & Education,0,0
Opp-002603,Acct-001288,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511594,Atlanta,46 Peachtree Way NE,Atlanta,GA,30305,430.16,"Not on Zayo Network
",33.827749,-84.385973,Research & Education,0,0
Opp-002603,Acct-001288,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511596,Atlanta,4820 Long Island Dr NE,Atlanta,GA,30342,3415.51,"Not on Zayo Network
",33.888343,-84.384857,Research & Education,0,0
Opp-002603,Acct-001288,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511597,Atlanta,3380 Old Alabama Rd,Alpharetta,GA,30022,,"Not on Zayo Network
",34.022895,-84.261859,Research & Education,0,0
Opp-002603,Acct-001288,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511603,Atlanta,11340 Woodstock Rd,Roswell,GA,30075,,"Not on Zayo Network
",34.05632,-84.383343,Research & Education,0,0
Opp-002603,Acct-001288,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511604,Atlanta,801 Tom Smith Rd SW,Lilburn,GA,30047,,"Not on Zayo Network
",33.877943,-84.091475,Research & Education,0,0
Opp-002603,Acct-001288,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511599,Atlanta,4635 River Green Pkwy,Duluth,GA,30096,1904.48,"Not on Zayo Network
",34.014636,-84.172982,Research & Education,0,0
Opp-002603,Acct-001288,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511605,Atlanta,240 Arnold St,Atlanta,GA,30354,1021.22,"Not on Zayo Network
",33.656158,-84.397716,Research & Education,0,0
Opp-002603,Acct-001288,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511600,Atlanta,861 Highway 279,Fairburn,GA,30213,,"Not on Zayo Network
",34.0156904,-84.1768439,Research & Education,0,0
Opp-002603,Acct-001288,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511606,Atlanta,81 Lacy St NW,Marietta,GA,30060,881,"Not on Zayo Network
",33.966431,-84.554596,Research & Education,0,0
Opp-002603,Acct-001288,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511601,Atlanta,1320 Hearst Dr NE,Atlanta,GA,30319,,"Not on Zayo Network
",33.885856,-84.329705,Research & Education,0,0
Opp-002603,Acct-001288,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511602,Atlanta,211 Kirkley Rd,Tyrone,GA,30290,,"Not on Zayo Network
",33.514626,-84.582224,Research & Education,0,0
Opp-002603,Acct-001288,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511608,Atlanta,7171 Glenridge Dr,Atlanta,GA,30328,1300.11,"Not on Zayo Network
",33.949907,-84.363729,Research & Education,0,0
Opp-002603,Acct-001288,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511610,Atlanta,2560 Tilson Rd,Decatur,GA,30032,,"Not on Zayo Network
",33.727557,-84.291082,Research & Education,0,0
Opp-002603,Acct-001288,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511611,Atlanta,2674 Johnson Rd NE,Atlanta,GA,30345,1053.66,"Not on Zayo Network
",33.86353,-84.291485,Research & Education,0,0
Opp-002603,Acct-001288,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511612,Atlanta,630 W Ponce De Leon Ave,Decatur,GA,30030,,"Not on Zayo Network
",33.773781,-84.305745,Research & Education,0,0
Opp-002603,Acct-001288,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511613,Atlanta,1618 Ben King Rd NW,Kennesaw,GA,30144,,"Not on Zayo Network
",34.028401,-84.597815,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-061984,Atlanta,7447 Roswell Rd,Atlanta,GA,30328,460.94,"Not on Zayo Network
",33.9577326,-84.3632026,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-075779,Atlanta,5900 Raider Dr,Atlanta,GA,30328,804.07,"On Zayo Network
",33.91758,-84.417057,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-075791,Atlanta,86 School Dr,Alpharetta,GA,30009,1386.23,"Not on Zayo Network
",34.076993,-84.29896,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-075425,Atlanta,10665 Haynes Bridge Rd,Alpharetta,GA,30022,3000,"Not on Zayo Network
",34.0404928,-84.2822551,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-090408,Atlanta,11595 King Rd,Roswell,GA,30075,13257.45,"Build in Progress
",34.062376,-84.380418,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-090598,Atlanta,2370 Union Rd SW,Atlanta,GA,30331,2988.84,"Not on Zayo Network
",33.6901666,-84.5794,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-103236,Atlanta,5270 Northfield Blvd,Atlanta,GA,30349,2130.39,"On Zayo Network
",33.6113749,-84.4764606,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-107075,Atlanta,9310 Scott Rd,Roswell,GA,30076,1503.72,"On Zayo Network
",34.007047,-84.290843,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-132359,Atlanta,450 Northridge Pkwy,Atlanta,GA,30350,1128.04,"Not on Zayo Network
",33.984027,-84.346509,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-138195,Atlanta,6201 Powers Ferry Rd,Atlanta,GA,30339,176.85,"Not on Zayo Network
",33.9080124,-84.4278017,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224879,Atlanta,10525 Woodstock Rd,Roswell,GA,30075,3957.48,"Not on Zayo Network
",34.038098,-84.368245,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224880,Atlanta,10625 Parsons Rd,Duluth,GA,30097,933.68,"Not on Zayo Network
",34.039032,-84.177829,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224875,Atlanta,10200 Wooten Rd,Roswell,GA,30076,1424.81,"Not on Zayo Network
",34.029036,-84.305171,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224881,Atlanta,10700 Crabapple Rd,Roswell,GA,30075,3803.12,"Not on Zayo Network
",34.040359,-84.363685,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224876,Atlanta,10215 Medlock Bridge Pkwy,Alpharetta,GA,30022,2917.27,"Not on Zayo Network
",34.029077,-84.190423,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224882,Atlanta,10795 Rogers Cir,Duluth,GA,30097,10766.02,"Not on Zayo Network
",34.043331,-84.123682,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224877,Atlanta,10495 Jones Bridge Rd,Alpharetta,GA,30022,4769,"Not on Zayo Network
",34.03676,-84.234861,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224883,Atlanta,10885 Rogers Cir,Duluth,GA,30097,9370.98,"Not on Zayo Network
",34.045415,-84.127561,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224878,Atlanta,1050 Heards Ferry Rd,Atlanta,GA,30328,1300.86,"Not on Zayo Network
",33.917982,-84.420869,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224884,Atlanta,11290 Elkins Rd,Roswell,GA,30076,2276.96,"Not on Zayo Network
",34.058048,-84.336564,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224885,Atlanta,1130 Spalding Dr,Atlanta,GA,30350,3075.12,"Not on Zayo Network
",33.961421,-84.351576,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224891,Atlanta,130 W Spalding Dr,Atlanta,GA,30328,3711.44,"Not on Zayo Network
",33.950714,-84.382461,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224886,Atlanta,11770 E Fox Ct,Alpharetta,GA,30005,7592.73,"Not on Zayo Network
",34.070083,-84.212738,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224887,Atlanta,11895 Mountain Park Rd,Roswell,GA,30075,20200.72,"Not on Zayo Network
",34.070987,-84.404569,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224893,Atlanta,13060 Cogburn Rd,Alpharetta,GA,30004,2332.6,"Not on Zayo Network
",34.100936,-84.281132,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224888,Atlanta,12025 Etris Rd,Roswell,GA,30075,8977.73,"Not on Zayo Network
",34.071636,-84.363272,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224894,Atlanta,13080 Cogburn Rd,Alpharetta,GA,30004,1820.07,"Not on Zayo Network
",34.099252,-84.280634,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224889,Atlanta,12775 Birmingham Hwy,Alpharetta,GA,30004,11039.12,"Not on Zayo Network
",34.093261,-84.338672,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224895,Atlanta,13855 Providence Rd,Alpharetta,GA,30004,12905.58,"Not on Zayo Network
",34.118405,-84.321674,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224890,Atlanta,12805 Birmingham Hwy,Alpharetta,GA,30004,12133.98,"Not on Zayo Network
",34.096338,-84.337626,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224896,Atlanta,1400 Martin Rd,Roswell,GA,30076,2949.24,"Not on Zayo Network
",34.011313,-84.318534,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224897,Atlanta,14865 Birmingham Hwy,Alpharetta,GA,30004,23807.31,"Not on Zayo Network
",34.144563,-84.340413,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224898,Atlanta,1550 Warsaw Rd,Roswell,GA,30076,2438.4,"Not on Zayo Network
",34.036083,-84.331346,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224905,Atlanta,2575 Harris St,Atlanta,GA,30344,1204.05,"Not on Zayo Network
",33.68485,-84.435599,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224900,Atlanta,192 Mayfield Rd,Alpharetta,GA,30009,2080.26,"Not on Zayo Network
",34.081767,-84.301562,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224906,Atlanta,2580 Delowe Dr,Atlanta,GA,30344,344.33,"Not on Zayo Network
",33.684882,-84.456927,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224901,Atlanta,2075 Princeton Ave,Atlanta,GA,30337,1243.73,"Not on Zayo Network
",33.654615,-84.455355,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224907,Atlanta,2600 Jolly Rd,Atlanta,GA,30349,1964.78,"Not on Zayo Network
",33.611197,-84.474503,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224902,Atlanta,2301 Connally Dr,Atlanta,GA,30344,2685.96,"Not on Zayo Network
",33.694245,-84.466231,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224908,Atlanta,2626 Hogan Rd,Atlanta,GA,30344,3800.03,"Not on Zayo Network
",33.676289,-84.473649,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224903,Atlanta,2376 Headland Dr,Atlanta,GA,30344,2505.05,"Not on Zayo Network
",33.689133,-84.465759,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224909,Atlanta,2700 Holcomb Bridge Rd,Alpharetta,GA,30022,719.05,"Not on Zayo Network
",33.993169,-84.283392,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224910,Atlanta,2725 Creel Rd,Atlanta,GA,30349,9079.84,"Not on Zayo Network
",33.572103,-84.481304,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224917,Atlanta,3055 Kimball Bridge Rd,Alpharetta,GA,30022,2131.3,"Not on Zayo Network
",34.050168,-84.268226,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224911,Atlanta,2745 Stone Rd,Atlanta,GA,30344,2444.74,"Not on Zayo Network
",33.667219,-84.480844,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224912,Atlanta,2800 Burdett Rd,Atlanta,GA,30349,4433.96,"Not on Zayo Network
",33.594294,-84.482772,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224918,Atlanta,3250 Hammarskjold Dr,Atlanta,GA,30344,3954.36,"Not on Zayo Network
",33.647069,-84.495821,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224913,Atlanta,2809 Blount St,Atlanta,GA,30344,4167.07,"Not on Zayo Network
",33.678365,-84.424957,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224919,Atlanta,3310 Stonewall Tell Rd,Atlanta,GA,30349,8486.23,"Not on Zayo Network
",33.665178,-84.592426,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224914,Atlanta,2845 Bethany Bnd,Alpharetta,GA,30004,8042.89,"Not on Zayo Network
",34.118771,-84.274357,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224920,Atlanta,3340 W Stubbs Rd,Atlanta,GA,30349,8418.53,"Not on Zayo Network
",33.671028,-84.637875,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224922,Atlanta,3440 N Fulton Ave,Atlanta,GA,30354,615.54,"Not on Zayo Network
",33.660192,-84.407833,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224916,Atlanta,2861 Lakeshore Dr,Atlanta,GA,30337,614.52,"Not on Zayo Network
",33.6419064,-84.4817762,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224930,Atlanta,4110 Old Alabama Rd,Alpharetta,GA,30022,8323.15,"Not on Zayo Network
",34.01847,-84.241581,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224925,Atlanta,3595 Webb Bridge Rd,Alpharetta,GA,30005,784.42,"Not on Zayo Network
",34.0751239,-84.2551847,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224931,Atlanta,4345 Welcome All Rd SW,Atlanta,GA,30349,8701.48,"Not on Zayo Network
",33.638751,-84.528131,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224926,Atlanta,3605 Main St,Atlanta,GA,30337,303.7,"Not on Zayo Network
",33.6567405,-84.450234,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224932,Atlanta,4375 Kimball Bridge Rd,Alpharetta,GA,30022,413.59,"Not on Zayo Network
",34.052829,-84.231018,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224927,Atlanta,3995 Webb Bridge Rd,Alpharetta,GA,30005,4495.85,"Not on Zayo Network
",34.074085,-84.241793,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224933,Atlanta,4455 Webb Bridge Rd,Alpharetta,GA,30005,3246.63,"Not on Zayo Network
",34.067074,-84.231509,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224928,Atlanta,405 Cumming St,Alpharetta,GA,30004,2454.06,"Not on Zayo Network
",34.082784,-84.276525,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224934,Atlanta,4600 Scarborough Rd,Atlanta,GA,30349,6182.67,"Not on Zayo Network
",33.627774,-84.539056,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224935,Atlanta,505 Carlton Rd,Palmetto,GA,30268,51364.84,"Not on Zayo Network
",33.532812,-84.671034,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224936,Atlanta,5150 Taylor Rd,Alpharetta,GA,30022,4904.74,"Not on Zayo Network
",34.052945,-84.209018,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224937,Atlanta,520 Greenland Rd,Atlanta,GA,30342,1698.22,"Not on Zayo Network
",33.899131,-84.370385,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224943,Atlanta,5575 Abbotts Bridge Rd,Duluth,GA,30097,6334.74,"Not on Zayo Network
",34.054967,-84.197648,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224938,Atlanta,5230 Taylor Rd,Alpharetta,GA,30022,4441.55,"Not on Zayo Network
",34.048984,-84.208065,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224944,Atlanta,5575 State Bridge Rd,Alpharetta,GA,30022,417.81,"Not on Zayo Network
",34.022916,-84.194866,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224939,Atlanta,5320 Campbellton Rd SW,Atlanta,GA,30331,4204.9,"Not on Zayo Network
",33.704672,-84.560515,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224945,Atlanta,5790 Feldwood Rd,Atlanta,GA,30349,559.22,"Not on Zayo Network
",33.597834,-84.513989,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224940,Atlanta,5340 S Trimble Rd,Atlanta,GA,30342,1816.15,"Not on Zayo Network
",33.900196,-84.359322,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224946,Atlanta,5880 Findley Chase Dr,Duluth,GA,30097,2981.25,"Not on Zayo Network
",34.060853,-84.183699,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224941,Atlanta,5400 Campbellton Rd SW,Atlanta,GA,30331,3951.19,"Not on Zayo Network
",33.700025,-84.561492,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224947,Atlanta,5920 Sandy Springs Cir,Atlanta,GA,30328,669.51,"Not on Zayo Network
",33.916477,-84.384952,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224942,Atlanta,5530 State Bridge Rd,Alpharetta,GA,30022,676.73,"Not on Zayo Network
",34.021568,-84.19829,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224948,Atlanta,5925 Old Carriage Dr,Atlanta,GA,30349,4785.04,"Not on Zayo Network
",33.593066,-84.481673,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224949,Atlanta,6110 Dodson Rd,Union City,GA,30291,6798.45,"Not on Zayo Network
",33.588735,-84.538293,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224951,Atlanta,6201 Connell Rd,Atlanta,GA,30349,5026.57,"Not on Zayo Network
",33.576342,-84.503032,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224950,Atlanta,6115 Wilson Rd,Duluth,GA,30097,2791.64,"Not on Zayo Network
",34.03552,-84.183076,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224953,Atlanta,7040 Rivertown Rd,Fairburn,GA,30213,32229.65,"Not on Zayo Network
",33.571614,-84.619831,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224954,Atlanta,7155 Hall Rd,Fairburn,GA,30213,26803.66,"Not on Zayo Network
",33.616442,-84.621809,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224955,Atlanta,7220 Oakley Ter,Union City,GA,30291,11411.53,"Not on Zayo Network
",33.558213,-84.527684,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224956,Atlanta,7250 Hall Rd,Fairburn,GA,30213,21743.06,"Not on Zayo Network
",33.634874,-84.649454,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224957,Atlanta,7405 Herndon Rd,Fairburn,GA,30213,35649.32,"Not on Zayo Network
",33.558166,-84.627323,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224963,Atlanta,8261 Ison Rd,Atlanta,GA,30350,565.26,"Not on Zayo Network
",33.977554,-84.353413,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224958,Atlanta,7415 Herndon Rd,Fairburn,GA,30213,35723.76,"Not on Zayo Network
",33.557862,-84.627463,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224964,Atlanta,8750 Colonel Dr,Atlanta,GA,30350,3784.55,"Not on Zayo Network
",33.996796,-84.338091,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224965,Atlanta,9000 Eves Rd,Roswell,GA,30076,5835.96,"Not on Zayo Network
",33.993262,-84.311051,Research & Education,0,0
Opp-002604,Acct-001289,Potential,FALSE,FALSE,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-224960,Atlanta,791 Mimosa Blvd,Roswell,GA,30075,448.78,"Not on Zayo Network
",34.020175,-84.363328,Research & Education,0,0
